epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0426143, 52.8801, 0.700132, 0.0311111
2000, 0.0407455, 50.5611, 0.713112, 0.0305487
3000, 0.0381995, 47.4018, 0.734581, 0.0291343
4000, 0.0355806, 44.152, 0.756169, 0.0267291
5000, 0.03378, 41.9177, 0.772344, 0.0246007
6000, 0.0323547, 40.149, 0.786811, 0.0228568
7000, 0.0308733, 38.3107, 0.799325, 0.0212896
8000, 0.0294212, 36.5088, 0.815131, 0.0197237
9000, 0.0282873, 35.1017, 0.834468, 0.018241
10000, 0.0276982, 34.3707, 0.845691, 0.017311
11000, 0.0273311, 33.9152, 0.855206, 0.0165366
12000, 0.0271819, 33.73, 0.864581, 0.0157284
13000, 0.0271494, 33.6897, 0.872733, 0.0149347
15000, 0.0260726, 32.3535, 0.865733, 0.0158256
16000, 0.0260154, 32.2825, 0.868466, 0.0154924
18000, 0.0253598, 31.469, 0.878038, 0.0139703
19000, 0.0252931, 31.3862, 0.877861, 0.0139822
20000, 0.0252766, 31.3657, 0.877056, 0.0140955
22000, 0.0250586, 31.0952, 0.880886, 0.0134149
23000, 0.0250372, 31.0687, 0.880301, 0.013498
25000, 0.0249184, 30.9212, 0.881802, 0.0131996
26000, 0.0249148, 30.9167, 0.880886, 0.013318
28000, 0.0247976, 30.7713, 0.882321, 0.0130227
30000, 0.0247462, 30.7075, 0.882306, 0.0129623
32000, 0.0247012, 30.6517, 0.882132, 0.0129268
34000, 0.0246597, 30.6002, 0.882218, 0.012857
36000, 0.0246181, 30.5486, 0.882165, 0.0128094
38000, 0.0245826, 30.5045, 0.882134, 0.0127699
40000, 0.0245535, 30.4685, 0.882284, 0.0127263
42000, 0.0245292, 30.4382, 0.882215, 0.0127034
44000, 0.0245092, 30.4135, 0.88195, 0.0127091
46000, 0.0244855, 30.3841, 0.881991, 0.0126852
48000, 0.0244649, 30.3585, 0.882033, 0.0126652
50000, 0.0244452, 30.334, 0.881936, 0.0126617
52000, 0.0244316, 30.3172, 0.881751, 0.0126804
54000, 0.024415, 30.2966, 0.881937, 0.0126722
56000, 0.0244011, 30.2793, 0.882121, 0.012661
58000, 0.0243894, 30.2647, 0.882292, 0.0126588
60000, 0.0243768, 30.2491, 0.882214, 0.0126769
62000, 0.0243647, 30.2342, 0.882461, 0.0126696
64000, 0.0243518, 30.2182, 0.882484, 0.0126897
66000, 0.0243416, 30.2055, 0.882719, 0.0126947
68000, 0.0243311, 30.1925, 0.882996, 0.0126945
70000, 0.0243171, 30.1751, 0.883543, 0.0126772
72000, 0.0243034, 30.1581, 0.883988, 0.0126664
74000, 0.0242864, 30.137, 0.884867, 0.012627
76000, 0.0242716, 30.1186, 0.885857, 0.0125829
78000, 0.0242504, 30.0923, 0.887041, 0.0125369
80000, 0.0242326, 30.0703, 0.888018, 0.0125078
82000, 0.0242091, 30.0411, 0.889024, 0.01248
84000, 0.0241837, 30.0096, 0.890508, 0.0124249
86000, 0.0241551, 29.974, 0.892551, 0.01233
88000, 0.0241223, 29.9334, 0.894704, 0.0122368
90000, 0.0240884, 29.8913, 0.897166, 0.0121208
92000, 0.0240525, 29.8468, 0.899308, 0.0120245
94000, 0.0240166, 29.8022, 0.901235, 0.0119269
96000, 0.0239873, 29.7659, 0.902857, 0.0118434
98000, 0.0239605, 29.7326, 0.904262, 0.0117677
100000, 0.0239352, 29.7012, 0.905277, 0.0117134
102000, 0.023914, 29.6749, 0.905931, 0.0116829
104000, 0.0238928, 29.6486, 0.906586, 0.0116453
106000, 0.0238734, 29.6245, 0.907195, 0.0116191
108000, 0.0238568, 29.6039, 0.907489, 0.0116086
110000, 0.0238426, 29.5863, 0.907763, 0.0116038
112000, 0.0238289, 29.5693, 0.907886, 0.0116043
114000, 0.0238147, 29.5517, 0.908145, 0.0115925
116000, 0.0238036, 29.5379, 0.908312, 0.0115902
118000, 0.0237932, 29.525, 0.908444, 0.0115899
120000, 0.0237813, 29.5102, 0.908406, 0.0116091
122000, 0.0237694, 29.4955, 0.908336, 0.0116281
124000, 0.0237575, 29.4807, 0.908329, 0.0116365
126000, 0.0237465, 29.467, 0.908375, 0.0116395
128000, 0.023736, 29.454, 0.908539, 0.0116352
130000, 0.0237236, 29.4386, 0.908773, 0.0116235
132000, 0.0237134, 29.4259, 0.908961, 0.0116167
134000, 0.023704, 29.4143, 0.909243, 0.0116016
136000, 0.0236926, 29.4002, 0.909572, 0.0115843
138000, 0.0236849, 29.3906, 0.90989, 0.0115619
140000, 0.0236738, 29.3769, 0.910222, 0.0115417
142000, 0.0236619, 29.3621, 0.910504, 0.011523
144000, 0.0236509, 29.3484, 0.910711, 0.01151
146000, 0.0236378, 29.3322, 0.910694, 0.0115173
148000, 0.0236235, 29.3144, 0.910768, 0.0115108
150000, 0.0236077, 29.2948, 0.910727, 0.0115208
152000, 0.0235944, 29.2783, 0.91072, 0.0115265
154000, 0.0235822, 29.2631, 0.910794, 0.0115226
156000, 0.0235663, 29.2435, 0.910965, 0.0115179
158000, 0.023551, 29.2245, 0.911066, 0.0115125
160000, 0.0235367, 29.2067, 0.911055, 0.0115153
162000, 0.0235204, 29.1865, 0.911205, 0.0115058
164000, 0.0235043, 29.1665, 0.911329, 0.0115013
166000, 0.0234893, 29.1479, 0.911298, 0.0115094
168000, 0.0234724, 29.127, 0.911233, 0.0115121
170000, 0.0234598, 29.1113, 0.910918, 0.011539
172000, 0.0234472, 29.0956, 0.910672, 0.0115669
174000, 0.0234368, 29.0827, 0.910558, 0.0115861
176000, 0.0234265, 29.0699, 0.910601, 0.0115918
178000, 0.0234163, 29.0573, 0.910692, 0.0115971
180000, 0.0234054, 29.0438, 0.910713, 0.0116113
182000, 0.0233977, 29.0343, 0.910662, 0.0116292
184000, 0.0233878, 29.0219, 0.910777, 0.011632
186000, 0.0233744, 29.0053, 0.911044, 0.0116182
188000, 0.0233643, 28.9927, 0.911073, 0.0116189
190000, 0.0233503, 28.9754, 0.911438, 0.0115904
192000, 0.0233339, 28.955, 0.911728, 0.0115738
194000, 0.0233173, 28.9345, 0.911887, 0.0115827
196000, 0.0232999, 28.9128, 0.912163, 0.0115822
198000, 0.0232818, 28.8904, 0.91235, 0.0115779
200000, 0.0232652, 28.8698, 0.912522, 0.011582
202000, 0.0232462, 28.8462, 0.912663, 0.0115876
204000, 0.0232288, 28.8246, 0.912753, 0.0115993
206000, 0.0232127, 28.8047, 0.912797, 0.0116131
208000, 0.0231946, 28.7822, 0.912895, 0.0116226
210000, 0.0231761, 28.7592, 0.913095, 0.0116232
212000, 0.0231595, 28.7386, 0.91312, 0.011634
214000, 0.023139, 28.7131, 0.913262, 0.0116373
216000, 0.0231198, 28.6894, 0.913198, 0.011665
218000, 0.0230982, 28.6625, 0.91325, 0.0116897
220000, 0.023078, 28.6374, 0.913182, 0.0117192
222000, 0.0230594, 28.6144, 0.913061, 0.0117383
224000, 0.0230416, 28.5923, 0.913244, 0.0117389
226000, 0.0230303, 28.5783, 0.913227, 0.0117584
228000, 0.0230227, 28.5689, 0.912909, 0.0117925
230000, 0.0230179, 28.563, 0.912565, 0.0118251
232000, 0.0230127, 28.5565, 0.912279, 0.0118593
234000, 0.0230106, 28.5539, 0.912235, 0.0118634
236000, 0.0230106, 28.5539, 0.912065, 0.0118698
